paper_id,covidence_id,title,authors,resolved_source_category,resolved_source_subtype,ready_text_json_path,ready_source_kind,ready_text_mode,ready_source_detail,ready_source_input_path,source_text_json_path,llm_candidate_json_path,llm_trimmed_json_path,gold_json_path,ready_start_line_global_index,ready_end_line_global_index_exclusive,llm_trim_status,llm_validation_passed,llm_validation_reason,ready_reason,published_at_utc
12345,12345,Partial Stiff Person Syndrome as a Stroke Mimic,"Machado, D; Hodges, K",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\12345.json,legacy_trimmed,trimmed_abstract,text_trimmed,data\extraction_json\text_trimmed\12345.json,data\extraction_json\text\12345.json,,,,2695,2698,,,,Fell back to the legacy proceedings trim because no LLM-ready publication source was available.,2026-04-13T03:13:22.914510+00:00
12358,12358,Type 1 Diabetes Mellitus and Stiff-Person Syndrome,"Araújo, CA; Baptista, C; Paiva, I; Morgadinho, A",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\12358.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\12358.json,data\extraction_json\text\12358.json,,,,,1,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:22.920959+00:00
12387,12387,Successful treatment of Stiff Person Syndrome with botulinum toxin,"Goncalves, A; Brunet, F; Ariton, D; De Fabregues, O",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\12387.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\12387.json,data\extraction_json\text\12387.json,data\extraction_json\text_trimmed_llm_candidates\12387.json,data\extraction_json\text_trimmed_llm\12387.json,,4098,4143,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:22.924627+00:00
12390,12390,Stiff Person Syndrome Misdiagnosis: Clinical and Ancillary Testing Characteristics,"Chia, N; McKeon, A; Flanagan, E; Dubey, D; Zalewski, N; Pittock, S; Zekeridou, A",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\12390.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\12390.json,data\extraction_json\text\12390.json,,,,17,258,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:23.000244+00:00
12399,12399,Neuropsychological performance and psychiatric symptoms in stiff person syndrome,"Chan, C; Wang, YJ; Obando, D; Newsome, S",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\12399.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\12399.json,data\extraction_json\text\12399.json,,,,,47,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:23.018638+00:00
12424,12424,Unanticipated Improvement of Stiff Person Syndrome after severe COVID-19,"Tofade, T; Shaulov, S; Surathi, P; Mulvey, M; Marks, D",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\12424.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\12424.json,data\extraction_json\text\12424.json,,,,4,130,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:23.229412+00:00
12428,12428,"Unrecognized thymoma-associated paraneoplastic ""stiff person"" syndrome - a case report","Novoselska, N; Mateva, G; Bochev, P",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\12428.json,legacy_trimmed,trimmed_abstract,text_trimmed,data\extraction_json\text_trimmed\12428.json,data\extraction_json\text\12428.json,,,,79183,79188,,,,Fell back to the legacy proceedings trim because no LLM-ready publication source was available.,2026-04-13T03:13:23.545724+00:00
12473,12473,Stiff-person syndrome - a 15-year review at a tertiary hospital,"Rodrigues, R; Sousa, L; Samoes, R; Caçao, G; Chaves, J; Cardoso, M; Barros, J; Santos, E; Damásio, J",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\12473.json,llm_decision_rebuilt,trimmed_abstract,llm_decision_span,data\extraction_json\text\12473.json,data\extraction_json\text\12473.json,data\extraction_json\text_trimmed_llm_candidates\12473.json,data\extraction_json\text_trimmed_llm\12473.json,,13534,13576,trimmed_auto_llm_fallback_heuristic,false,overshoot_contains_resumed_body_after_page_noise,Published a rebuilt proceedings trim from the LLM-selected boundary to remove residual footer spillover.,2026-04-13T03:13:24.242420+00:00
12495,12495,ATYPICAL STIFF PERSON SYNDROME WITH ANTI-IGLON5 ANTIBODIES: A CASE REPORT,"Castellano, C; Bellucci, M; Germano, F; Gemelli, C; Marinelli, L; Lechiara, A; Schenone, A; Franciotta, D; Benedetti, L",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\12495.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\12495.json,data\extraction_json\text\12495.json,data\extraction_json\text_trimmed_llm_candidates\12495.json,data\extraction_json\text_trimmed_llm\12495.json,,1325,1355,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:24.246091+00:00
12497,12497,Late-onset Stiff Person Syndrome (SPS): Challenges in Diagnosis and Management,"Yi, J; Dalakas, M",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\12497.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\12497.json,data\extraction_json\text\12497.json,,,,4,67,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:24.292729+00:00
12532,12532,Standing Still: A Case of Stiff-person Syndrome and Common Variable Immunodeficiency,"Escobar, S; Khazar, V; Szema, A",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\12532.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\12532.json,data\extraction_json\text\12532.json,,,,4,39,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:24.307080+00:00
12536,12536,Misdiagnosis of Stiff Person Syndrome Spectrum Disorders: Identifying the Most Common Culprits,"Roy, S; Wang, YJ; Newsome, S",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\12536.json,source_text_passthrough,full_text_passthrough,candidate_not_needed,data\extraction_json\text\12536.json,data\extraction_json\text\12536.json,,,,4,81,,,,Document does not look like a proceedings source.,2026-04-13T03:13:24.361582+00:00
12538,12538,Characterization of Spasm-Related Respiratory Impairment in Stiff Person Syndrome Spectrum Disorders,"Maldonado, DP; Koshorek, J; Reyes-Mantilla, M; Obando, D; Wang, YJ; Newsome, S",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\12538.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\12538.json,data\extraction_json\text\12538.json,,,,,57,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:24.390151+00:00
12554,12554,Botulinum Toxin Could Be Helpful as an Adjunct Therapy in Stiff Person Syndrome,"Roman, S; Taylor, E; Newsome, S; Moukheiber, E",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\12554.json,legacy_trimmed,trimmed_abstract,text_trimmed,data\extraction_json\text_trimmed\12554.json,data\extraction_json\text\12554.json,,,,2735,2740,,,,Fell back to the legacy proceedings trim because no LLM-ready publication source was available.,2026-04-13T03:13:24.512041+00:00
12567,12567,A Case of Stiff Person Syndrome with Response to Methotrexate Therapy for Lymphoma,"Birjandian, Z; Graber, J",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\12567.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\12567.json,data\extraction_json\text\12567.json,,,,4,77,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:24.552388+00:00
12584,12584,Stiff person syndrome vs functional neurological disorder: two patients with hyperkinetic movement disorder,"Garcia, J; Mireles, S; Martinez, Y; Alcocer, A",conference_abstract,multi_case_conference_abstract,data\extraction_json\text_proceedings_ready\12584.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\12584.json,data\extraction_json\text\12584.json,data\extraction_json\text_trimmed_llm_candidates\12584.json,data\extraction_json\text_trimmed_llm\12584.json,,46,88,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:24.557579+00:00
12594,12594,Rituximab is Associated with Limiting Progression in Individuals with Stiff Person Syndrome Spectrum Disorders,"Harrison, K; Hu, C; Aljarallah, S; Wang, Y; Fitzgerald, K; Newsome, S",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\12594.json,source_text_passthrough,full_text_passthrough,candidate_not_needed,data\extraction_json\text\12594.json,data\extraction_json\text\12594.json,,,,4,81,,,,Document does not look like a proceedings source.,2026-04-13T03:13:24.627092+00:00
12623,12623,Inpatient care for stiff person syndrome in the United States: A nationwide readmission study,"Crispo, J; Thibault, D; Fortin, Y; Willis, A",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\12623.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\12623.json,data\extraction_json\text\12623.json,data\extraction_json\text_trimmed_llm_candidates\12623.json,data\extraction_json\text_trimmed_llm\12623.json,,104,144,trimmed_auto_llm_line_within_overshoot,true,ok,LLM selected a line inside the overshoot candidate as the abstract end.,2026-04-13T03:13:24.631000+00:00
12630,12630,Autologous Haematopoietic Stem Cell Transplantation (Auto-HSCT) in Stiff Person Syndrome (SPS): The Sheffield Experience,"Thorpe, AE; Kass-Iliyya, L; Jessop, H; Chantry, A; Hadjivassiliou, M; Sharrack, B; Snowden, JA",conference_abstract,case_series_conference_abstract,data\extraction_json\text_proceedings_ready\12630.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\12630.json,data\extraction_json\text\12630.json,data\extraction_json\text_trimmed_llm_candidates\12630.json,data\extraction_json\text_trimmed_llm\12630.json,,52,110,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:24.635153+00:00
12642,12642,Identifying Key Components for Diagnosing Stiff Person Syndrome Spectrum Disorders: A Sensitivity and Specificity Study,"Roy, S; Hu, C; Wang, YJ; Fitzgerald, K; Newsome, S",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\12642.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\12642.json,data\extraction_json\text\12642.json,,,,22,56,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:24.663560+00:00
12664,12664,Use of Immunotherapy and Symptomatic Therapy Differs Between Clinical Phenotypes of Stiff Person Syndrome Spectrum Disorders,"Simpson, A; Balshi, A; Obando, D; Miles, A; Taylor, E; Snoops, S; Wang, YJ; Newsome, S",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\12664.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\12664.json,data\extraction_json\text\12664.json,,,,,59,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:24.692493+00:00
12679,12679,Longitudinal brain and skeletal muscle FDG-PET changes in people with stiff person syndrome spectrum disorders,"Roman, S; Wang, YJ; Sadaghiani, M; Newsome, S",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\12679.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\12679.json,data\extraction_json\text\12679.json,,,,,170,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:24.956111+00:00
12682,12682,PURELY TORSIONAL NYSTAGMUS IN A PATIENT WITH THE STIFF-MAN SYNDROME - A CASE-REPORT,"STEARNS, MQ; SINOFF, SE; ROSENBERG, ML",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\12682.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\12682.json,data\extraction_json\text\12682.json,data\extraction_json\text_trimmed_llm_candidates\12682.json,data\extraction_json\text_trimmed_llm\12682.json,,15030,15054,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:24.959814+00:00
12691,12691,Cascade apheresis as a monotherapy or in combination with IVIG in therapy of stiff-person syndrome,"Mikhailova, V; Degterev, D",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\12691.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\12691.json,data\extraction_json\text\12691.json,data\extraction_json\text_trimmed_llm_candidates\12691.json,data\extraction_json\text_trimmed_llm\12691.json,,2,43,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:24.963521+00:00
12696,12696,"A DOUBLE-BLIND, PLACEBO-CONTROLLED TRIAL OF INTRATHECAL BACLOFEN THERAPY IN STIFF-MAN SYNDROME","MCEVOY, KM; SILBERT, PL; STOLPSMITH, KA; MATSUMOTO, JY; MCMANIS, PG; ELLIOTT, BA",conference_abstract,case_series_conference_abstract,data\extraction_json\text_proceedings_ready\12696.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\12696.json,data\extraction_json\text\12696.json,,,,1,122,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:24.984745+00:00
12697,12697,A Case of Stiff Person Syndrome Complicated by Acute Interstitial Pneumonia: Successful Treatment With IVIG and Glucocorticoids,"Kumar, K; Chung, J",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\12697.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\12697.json,data\extraction_json\text\12697.json,,,,2,45,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:24.998493+00:00
12726,12726,STIFF-MAN-SYNDROME-80 - A VARIANT ASSOCIATED WITH ABNORMAL VISUAL PROCESSING AND A NEW ANTINEURONAL ANTIBODY,"DARNELL, RB; RUBIN, M; VICTOR, J; PLUM, F",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\12726.json,legacy_trimmed,trimmed_abstract,text_trimmed,data\extraction_json\text_trimmed\12726.json,data\extraction_json\text\12726.json,,,,228,250,,,,Fell back to the legacy proceedings trim because no LLM-ready publication source was available.,2026-04-13T03:13:25.026837+00:00
12758,12758,Defining the Expanding Clinical Spectrum of Pediatric Onset Stiff-Person Syndrome (p-SPS) and Differentiating this from Mimics,"Yeshokumar, AK; Sun, LR; Newsome, SD",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\12758.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\12758.json,data\extraction_json\text\12758.json,data\extraction_json\text_trimmed_llm_candidates\12758.json,data\extraction_json\text_trimmed_llm\12758.json,,6952,6989,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:25.030508+00:00
12780,12780,Neuropsychological Evaluation and Cognitive Profile of Stiff Person Syndrome (SPS) in a Predominantly Spanish-Speaking Older Adult: Is Cognition Really Affected?,"Saldana, DG; Suarez, P",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\12780.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\12780.json,data\extraction_json\text\12780.json,,,,8,28,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:25.042342+00:00
12807,12807,Stiff Person Syndrome in a Patient with Atypical Carcinoid Tumor of the Lung Secondary to Antiamphiphysin Antibodies: A Case Report and Literature Review,"Abusamra, K; Thandampallayam, M; Sudhakar, P; Lukins, D",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\12807.json,legacy_trimmed,trimmed_abstract,text_trimmed,data\extraction_json\text_trimmed\12807.json,data\extraction_json\text\12807.json,,,,2756,2763,,,,Fell back to the legacy proceedings trim because no LLM-ready publication source was available.,2026-04-13T03:13:25.144339+00:00
12849,12849,Stiff-Person Syndrome (SPS) with Very High GAD-Titers Triggered by COVID-19-Booster in 2 Neurologically Asymptomatic GAD-Positive Patients with Diabetes Mellitus Type 1 (DM1),"Giler, G; Dalakas, MC",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\12849.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\12849.json,data\extraction_json\text\12849.json,data\extraction_json\text_trimmed_llm_candidates\12849.json,data\extraction_json\text_trimmed_llm\12849.json,,6562,6616,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:25.148262+00:00
13233,13233,Progressive encephalomyelitis with rigidity and myoclonus in a Mexican patient,"Garcia-Bermudez, R; Leon-Castillo, D; Bertado-Cortes, B",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\13233.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\13233.json,data\extraction_json\text\13233.json,data\extraction_json\text_trimmed_llm_candidates\13233.json,data\extraction_json\text_trimmed_llm\13233.json,,15339,15376,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:25.151967+00:00
13311,13311,Progressive encephalomyelitis with rigidity and myoclonus with glycine receptor and GAD65 autoantibodies-Clinico-pathological correlates and potential pathomechanisms of a rare disease,"Winklehner, M; Wickel, J; Gelpi, E; Brämer, D; Rauschenberger, V; Günther, A; Bauer, J; Ricken, G; Villmann, C; Höftberger, R; Geis, C",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\13311.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\13311.json,data\extraction_json\text\13311.json,,,,,30,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:25.165136+00:00
13799,13799,A Familial Analysis of Stiff-Person Spectrum Disorder utilizing the Utah Population Database,"Abbatemarco, J; Crane, P; Galli, J; Rodenbeck, S; Yu, Z; Date, A; West, J; Fraser, A; Madsen, M; Wong, KH; Greenlee, J; Clardy, S",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\13799.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\13799.json,data\extraction_json\text\13799.json,,,,2,120,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:25.275249+00:00
